,pos,contig_id,proteins,origin,order,family,genus
4390,4390,biochar_4841,16,,,,
4391,4391,biochar_4842,17,,,,
4392,4392,biochar_4843,14,,,,
4393,4393,biochar_4846,21,,,,
4394,4394,biochar_485,76,,,,
4395,4395,biochar_4855,10,,,,
4396,4396,biochar_4857,29,,,,
4397,4397,biochar_4859,23,,,,
4398,4398,biochar_4860,17,,,,
4399,4399,biochar_4862,22,,,,
4400,4400,biochar_4866,18,,,,
4401,4401,biochar_4868,12,,,,
4402,4402,biochar_4869,12,,,,
4403,4403,biochar_4872,15,,,,
4404,4404,biochar_4873,15,,,,
4405,4405,biochar_4878,13,,,,
4406,4406,biochar_4882,23,,,,
4407,4407,biochar_4883,13,,,,
4408,4408,biochar_4884,15,,,,
4409,4409,biochar_4886,13,,,,
4410,4410,biochar_4890,20,,,,
4411,4411,biochar_4891,19,,,,
4412,4412,biochar_4894,12,,,,
4413,4413,biochar_4897,29,,,,
4414,4414,biochar_49,111,,,,
4415,4415,biochar_4908,14,,,,
4416,4416,biochar_491,70,,,,
4417,4417,biochar_4910,10,,,,
4418,4418,biochar_4915,31,,,,
4419,4419,biochar_4917,14,,,,
4420,4420,biochar_4918,23,,,,
4421,4421,biochar_4919,21,,,,
4422,4422,biochar_492,62,,,,
4423,4423,biochar_4924,14,,,,
4424,4424,biochar_4925,12,,,,
4425,4425,biochar_4926,18,,,,
4426,4426,biochar_493,64,,,,
4427,4427,biochar_4930,11,,,,
4428,4428,biochar_4937,16,,,,
4429,4429,biochar_4941,23,,,,
4430,4430,biochar_4942,18,,,,
4431,4431,biochar_4944,12,,,,
4432,4432,biochar_4946,10,,,,
4433,4433,biochar_4947,9,,,,
4434,4434,biochar_4948,11,,,,
4435,4435,biochar_495,58,,,,
4436,4436,biochar_4954,9,,,,
4437,4437,biochar_4956,23,,,,
4438,4438,biochar_4957,18,,,,
4439,4439,biochar_496,61,,,,
4440,4440,biochar_4961,20,,,,
4441,4441,biochar_4962,16,,,,
4442,4442,biochar_4963,16,,,,
4443,4443,biochar_4964,3,,,,
4444,4444,biochar_4967,25,,,,
4445,4445,biochar_4968,16,,,,
4446,4446,biochar_4969,15,,,,
4447,4447,biochar_4970,13,,,,
4448,4448,biochar_4973,17,,,,
4449,4449,biochar_4975,14,,,,
4450,4450,biochar_4977,27,,,,
4451,4451,biochar_4978,14,,,,
4452,4452,biochar_498,62,,,,
4453,4453,biochar_4981,17,,,,
4454,4454,biochar_4982,11,,,,
4455,4455,biochar_4983,27,,,,
4456,4456,biochar_4984,15,,,,
4457,4457,biochar_4989,17,,,,
4458,4458,biochar_499,67,,,,
4459,4459,biochar_4991,12,,,,
4460,4460,biochar_4992,16,,,,
4461,4461,biochar_4995,21,,,,
4462,4462,biochar_4997,15,,,,
4463,4463,biochar_4998,30,,,,
4464,4464,biochar_4999,21,,,,
4465,4465,biochar_5,237,,,,
4466,4466,biochar_50,129,,,,
4467,4467,biochar_500,64,,,,
4468,4468,biochar_5000,10,,,,
4469,4469,biochar_5001,16,,,,
4470,4470,biochar_5002,16,,,,
4471,4471,biochar_5005,17,,,,
4472,4472,biochar_5008,14,,,,
4473,4473,biochar_5009,15,,,,
4474,4474,biochar_501,51,,,,
4475,4475,biochar_5010,14,,,,
4476,4476,biochar_5013,22,,,,
4477,4477,biochar_5014,28,,,,
4478,4478,biochar_5015,15,,,,
4479,4479,biochar_5016,14,,,,
4480,4480,biochar_5019,17,,,,
4481,4481,biochar_502,64,,,,
4482,4482,biochar_5022,10,,,,
4483,4483,biochar_5024,9,,,,
4484,4484,biochar_5025,16,,,,
4485,4485,biochar_5029,21,,,,
4486,4486,biochar_503,73,,,,
4487,4487,biochar_5032,24,,,,
4488,4488,biochar_5033,10,,,,
4489,4489,biochar_5034,19,,,,
4490,4490,biochar_5039,19,,,,
4491,4491,biochar_504,67,,,,
4492,4492,biochar_5040,11,,,,
4493,4493,biochar_5041,19,,,,
4494,4494,biochar_5043,17,,,,
4495,4495,biochar_5045,16,,,,
4496,4496,biochar_505,72,,,,
4497,4497,biochar_5051,20,,,,
4498,4498,biochar_5053,10,,,,
4499,4499,biochar_5054,18,,,,
4500,4500,biochar_5055,29,,,,
4501,4501,biochar_5056,11,,,,
4502,4502,biochar_5058,18,,,,
4503,4503,biochar_506,69,,,,
4504,4504,biochar_5060,20,,,,
4505,4505,biochar_5062,13,,,,
4506,4506,biochar_5067,22,,,,
4507,4507,biochar_5069,25,,,,
4508,4508,biochar_507,84,,,,
4509,4509,biochar_5070,8,,,,
4510,4510,biochar_5075,16,,,,
4511,4511,biochar_5076,15,,,,
4512,4512,biochar_5077,15,,,,
4513,4513,biochar_508,57,,,,
4514,4514,biochar_5080,16,,,,
4515,4515,biochar_5081,19,,,,
4516,4516,biochar_5087,12,,,,
4517,4517,biochar_509,80,,,,
4518,4518,biochar_5093,20,,,,
4519,4519,biochar_5096,14,,,,
4520,4520,biochar_5097,19,,,,
4521,4521,biochar_5098,20,,,,
4522,4522,biochar_51,128,,,,
4523,4523,biochar_510,72,,,,
4524,4524,biochar_5102,15,,,,
4525,4525,biochar_5103,11,,,,
4526,4526,biochar_5104,24,,,,
4527,4527,biochar_5107,20,,,,
4528,4528,biochar_5109,19,,,,
4529,4529,biochar_511,77,,,,
4530,4530,biochar_5110,13,,,,
4531,4531,biochar_5113,16,,,,
4532,4532,biochar_5115,13,,,,
4533,4533,biochar_5119,13,,,,
4534,4534,biochar_512,81,,,,
4535,4535,biochar_5125,21,,,,
4536,4536,biochar_5126,16,,,,
4537,4537,biochar_5127,18,,,,
4538,4538,biochar_5129,25,,,,
4539,4539,biochar_513,55,,,,
4540,4540,biochar_5133,12,,,,
4541,4541,biochar_5136,25,,,,
4542,4542,biochar_5137,13,,,,
4543,4543,biochar_5138,27,,,,
4544,4544,biochar_514,60,,,,
4545,4545,biochar_5142,16,,,,
4546,4546,biochar_5144,15,,,,
4547,4547,biochar_5146,10,,,,
4548,4548,biochar_5147,10,,,,
4549,4549,biochar_5148,18,,,,
4550,4550,biochar_515,68,,,,
4551,4551,biochar_5152,15,,,,
4552,4552,biochar_5153,12,,,,
4553,4553,biochar_5155,18,,,,
4554,4554,biochar_5156,11,,,,
4555,4555,biochar_5157,14,,,,
4556,4556,biochar_5158,10,,,,
4557,4557,biochar_516,77,,,,
4558,4558,biochar_5160,17,,,,
4559,4559,biochar_517,57,,,,
4560,4560,biochar_5172,12,,,,
4561,4561,biochar_5178,24,,,,
4562,4562,biochar_5180,11,,,,
4563,4563,biochar_5181,15,,,,
4564,4564,biochar_5186,13,,,,
4565,4565,biochar_5187,22,,,,
4566,4566,biochar_519,63,,,,
4567,4567,biochar_5192,15,,,,
4568,4568,biochar_5194,16,,,,
4569,4569,biochar_5195,16,,,,
4570,4570,biochar_5196,7,,,,
4571,4571,biochar_520,65,,,,
4572,4572,biochar_5203,13,,,,
4573,4573,biochar_5207,13,,,,
4574,4574,biochar_5208,21,,,,
4575,4575,biochar_5209,14,,,,
4576,4576,biochar_521,60,,,,
4577,4577,biochar_5216,20,,,,
4578,4578,biochar_5217,14,,,,
4579,4579,biochar_5218,15,,,,
4580,4580,biochar_5221,17,,,,
4581,4581,biochar_5222,26,,,,
4582,4582,biochar_5225,34,,,,
4583,4583,biochar_5226,16,,,,
4584,4584,biochar_5229,12,,,,
4585,4585,biochar_5230,14,,,,
4586,4586,biochar_5231,10,,,,
4587,4587,biochar_5234,12,,,,
4588,4588,biochar_5236,31,,,,
4589,4589,biochar_5238,15,,,,
4590,4590,biochar_5239,11,,,,
4591,4591,biochar_524,71,,,,
4592,4592,biochar_5241,10,,,,
4593,4593,biochar_5242,14,,,,
4594,4594,biochar_5245,16,,,,
4595,4595,biochar_5249,21,,,,
4596,4596,biochar_5250,23,,,,
4597,4597,biochar_5251,14,,,,
4598,4598,biochar_5252,10,,,,
4599,4599,biochar_5254,17,,,,
4600,4600,biochar_5256,17,,,,
4601,4601,biochar_5257,17,,,,
4602,4602,biochar_5260,15,,,,
4603,4603,biochar_5261,17,,,,
4604,4604,biochar_5264,16,,,,
4605,4605,biochar_5266,15,,,,
4606,4606,biochar_5272,20,,,,
4607,4607,biochar_5274,12,,,,
4608,4608,biochar_5276,14,,,,
4609,4609,biochar_5279,14,,,,
4610,4610,biochar_528,72,,,,
4611,4611,biochar_5282,14,,,,
4612,4612,biochar_5289,11,,,,
4613,4613,biochar_529,65,,,,
4614,4614,biochar_5291,19,,,,
4615,4615,biochar_5293,14,,,,
4616,4616,biochar_5294,17,,,,
4617,4617,biochar_5296,9,,,,
4618,4618,biochar_53,124,,,,
4619,4619,biochar_5303,16,,,,
4620,4620,biochar_5304,9,,,,
4621,4621,biochar_5307,8,,,,
4622,4622,biochar_531,61,,,,
4623,4623,biochar_5313,10,,,,
4624,4624,biochar_5314,22,,,,
4625,4625,biochar_5322,14,,,,
4626,4626,biochar_533,77,,,,
4627,4627,biochar_5330,18,,,,
4628,4628,biochar_5332,24,,,,
4629,4629,biochar_5333,14,,,,
4630,4630,biochar_5334,22,,,,
4631,4631,biochar_5335,14,,,,
4632,4632,biochar_5336,14,,,,
4633,4633,biochar_5339,23,,,,
4634,4634,biochar_534,73,,,,
4635,4635,biochar_5340,23,,,,
4636,4636,biochar_5342,8,,,,
4637,4637,biochar_5343,9,,,,
4638,4638,biochar_5344,16,,,,
4639,4639,biochar_5346,17,,,,
4640,4640,biochar_535,69,,,,
4641,4641,biochar_5350,8,,,,
4642,4642,biochar_5351,17,,,,
4643,4643,biochar_5352,16,,,,
4644,4644,biochar_5354,12,,,,
4645,4645,biochar_5358,15,,,,
4646,4646,biochar_5359,12,,,,
4647,4647,biochar_5360,7,,,,
4648,4648,biochar_5362,28,,,,
4649,4649,biochar_5363,24,,,,
4650,4650,biochar_537,85,,,,
4651,4651,biochar_5376,11,,,,
4652,4652,biochar_5378,7,,,,
4653,4653,biochar_5380,27,,,,
4654,4654,biochar_5382,27,,,,
4655,4655,biochar_5384,13,,,,
4656,4656,biochar_5387,30,,,,
4657,4657,biochar_5389,10,,,,
4658,4658,biochar_5391,7,,,,
4659,4659,biochar_5392,14,,,,
4660,4660,biochar_5397,20,,,,
4661,4661,biochar_5399,11,,,,
4662,4662,biochar_54,110,,,,
4663,4663,biochar_540,76,,,,
4664,4664,biochar_5400,17,,,,
4665,4665,biochar_5406,21,,,,
4666,4666,biochar_5408,15,,,,
4667,4667,biochar_541,51,,,,
4668,4668,biochar_5410,17,,,,
4669,4669,biochar_5413,14,,,,
4670,4670,biochar_5415,13,,,,
4671,4671,biochar_5417,16,,,,
4672,4672,biochar_5420,19,,,,
4673,4673,biochar_5421,14,,,,
4674,4674,biochar_5425,15,,,,
4675,4675,biochar_5427,14,,,,
4676,4676,biochar_543,63,,,,
4677,4677,biochar_5432,15,,,,
4678,4678,biochar_5433,14,,,,
4679,4679,biochar_5435,14,,,,
4680,4680,biochar_5439,21,,,,
4681,4681,biochar_544,77,,,,
4682,4682,biochar_5440,19,,,,
4683,4683,biochar_5448,17,,,,
4684,4684,biochar_5449,17,,,,
4685,4685,biochar_545,66,,,,
4686,4686,biochar_5451,17,,,,
4687,4687,biochar_5454,18,,,,
4688,4688,biochar_5458,26,,,,
4689,4689,biochar_5462,19,,,,
4690,4690,biochar_5463,23,,,,
4691,4691,biochar_5467,19,,,,
4692,4692,biochar_5469,17,,,,
4693,4693,biochar_547,71,,,,
4694,4694,biochar_5471,11,,,,
4695,4695,biochar_5472,15,,,,
4696,4696,biochar_5474,12,,,,
4697,4697,biochar_5476,27,,,,
4698,4698,biochar_5480,23,,,,
4699,4699,biochar_5485,18,,,,
4700,4700,biochar_5486,16,,,,
4701,4701,biochar_5487,19,,,,
4702,4702,biochar_5489,13,,,,
4703,4703,biochar_5490,11,,,,
4704,4704,biochar_5491,12,,,,
4705,4705,biochar_5492,27,,,,
4706,4706,biochar_5496,16,,,,
4707,4707,biochar_55,117,,,,
4708,4708,biochar_5500,11,,,,
4709,4709,biochar_5501,17,,,,
4710,4710,biochar_5508,24,,,,
4711,4711,biochar_5510,22,,,,
4712,4712,biochar_5511,17,,,,
4713,4713,biochar_5515,14,,,,
4714,4714,biochar_5516,11,,,,
4715,4715,biochar_5517,12,,,,
4716,4716,biochar_5518,17,,,,
4717,4717,biochar_5519,15,,,,
4718,4718,biochar_5521,12,,,,
4719,4719,biochar_5522,10,,,,
4720,4720,biochar_5526,14,,,,
4721,4721,biochar_5527,15,,,,
4722,4722,biochar_553,75,,,,
4723,4723,biochar_5530,17,,,,
4724,4724,biochar_5535,13,,,,
4725,4725,biochar_5536,30,,,,
4726,4726,biochar_5537,13,,,,
4727,4727,biochar_5538,15,,,,
4728,4728,biochar_5545,14,,,,
4729,4729,biochar_555,84,,,,
4730,4730,biochar_5551,21,,,,
4731,4731,biochar_5552,10,,,,
4732,4732,biochar_5553,14,,,,
4733,4733,biochar_5556,15,,,,
4734,4734,biochar_5557,26,,,,
4735,4735,biochar_556,74,,,,
4736,4736,biochar_5560,20,,,,
4737,4737,biochar_5561,12,,,,
4738,4738,biochar_5562,10,,,,
4739,4739,biochar_5567,19,,,,
4740,4740,biochar_5568,23,,,,
4741,4741,biochar_557,83,,,,
4742,4742,biochar_5570,15,,,,
4743,4743,biochar_5571,19,,,,
4744,4744,biochar_5572,16,,,,
4745,4745,biochar_5573,16,,,,
4746,4746,biochar_558,65,,,,
4747,4747,biochar_5580,13,,,,
4748,4748,biochar_5582,18,,,,
4749,4749,biochar_5583,15,,,,
4750,4750,biochar_5587,19,,,,
4751,4751,biochar_5594,25,,,,
4752,4752,biochar_5595,14,,,,
4753,4753,biochar_5597,9,,,,
4754,4754,biochar_5598,28,,,,
4755,4755,biochar_56,121,,,,
4756,4756,biochar_5600,16,,,,
4757,4757,biochar_5603,13,,,,
4758,4758,biochar_5605,20,,,,
4759,4759,biochar_5606,11,,,,
4760,4760,biochar_5609,9,,,,
4761,4761,biochar_561,67,,,,
4762,4762,biochar_5612,17,,,,
4763,4763,biochar_5613,12,,,,
4764,4764,biochar_5614,16,,,,
4765,4765,biochar_5615,14,,,,
4766,4766,biochar_5616,23,,,,
4767,4767,biochar_5617,28,,,,
4768,4768,biochar_5619,13,,,,
4769,4769,biochar_562,74,,,,
4770,4770,biochar_5620,20,,,,
4771,4771,biochar_5622,20,,,,
4772,4772,biochar_5623,15,,,,
4773,4773,biochar_5629,10,,,,
4774,4774,biochar_563,74,,,,
4775,4775,biochar_5631,15,,,,
4776,4776,biochar_5632,21,,,,
4777,4777,biochar_5637,26,,,,
4778,4778,biochar_5639,21,,,,
4779,4779,biochar_564,62,,,,
4780,4780,biochar_5640,15,,,,
4781,4781,biochar_5644,22,,,,
4782,4782,biochar_5648,23,,,,
4783,4783,biochar_5649,17,,,,
4784,4784,biochar_565,88,,,,
4785,4785,biochar_5651,22,,,,
4786,4786,biochar_5653,29,,,,
4787,4787,biochar_5654,22,,,,
4788,4788,biochar_5656,21,,,,
4789,4789,biochar_5669,11,,,,
4790,4790,biochar_567,71,,,,
4791,4791,biochar_5670,12,,,,
4792,4792,biochar_5673,25,,,,
4793,4793,biochar_5674,16,,,,
4794,4794,biochar_5679,12,,,,
4795,4795,biochar_568,75,,,,
4796,4796,biochar_5681,16,,,,
4797,4797,biochar_5683,17,,,,
4798,4798,biochar_5685,23,,,,
4799,4799,biochar_5687,7,,,,
4800,4800,biochar_5689,20,,,,
4801,4801,biochar_569,61,,,,
4802,4802,biochar_5690,16,,,,
4803,4803,biochar_5696,14,,,,
4804,4804,biochar_5698,18,,,,
4805,4805,biochar_5699,17,,,,
4806,4806,biochar_570,62,,,,
4807,4807,biochar_5702,8,,,,
4808,4808,biochar_5703,13,,,,
4809,4809,biochar_5704,16,,,,
4810,4810,biochar_5705,16,,,,
4811,4811,biochar_5706,19,,,,
4812,4812,biochar_571,74,,,,
4813,4813,biochar_5715,19,,,,
4814,4814,biochar_5717,9,,,,
4815,4815,biochar_572,69,,,,
4816,4816,biochar_5722,12,,,,
4817,4817,biochar_5724,8,,,,
4818,4818,biochar_5726,16,,,,
4819,4819,biochar_5727,14,,,,
4820,4820,biochar_5728,10,,,,
4821,4821,biochar_5729,17,,,,
4822,4822,biochar_5731,7,,,,
4823,4823,biochar_5732,22,,,,
4824,4824,biochar_5734,16,,,,
4825,4825,biochar_5737,11,,,,
4826,4826,biochar_5741,10,,,,
4827,4827,biochar_5744,18,,,,
4828,4828,biochar_5746,14,,,,
4829,4829,biochar_5747,14,,,,
4830,4830,biochar_575,71,,,,
4831,4831,biochar_5750,14,,,,
4832,4832,biochar_5751,12,,,,
4833,4833,biochar_5755,14,,,,
4834,4834,biochar_5759,15,,,,
4835,4835,biochar_576,78,,,,
4836,4836,biochar_5760,18,,,,
4837,4837,biochar_5763,17,,,,
4838,4838,biochar_5764,15,,,,
4839,4839,biochar_5767,19,,,,
4840,4840,biochar_5770,8,,,,
4841,4841,biochar_5774,13,,,,
4842,4842,biochar_5776,23,,,,
4843,4843,biochar_578,85,,,,
4844,4844,biochar_5782,12,,,,
4845,4845,biochar_5784,23,,,,
4846,4846,biochar_5786,16,,,,
4847,4847,biochar_5787,13,,,,
4848,4848,biochar_5788,10,,,,
4849,4849,biochar_579,64,,,,
4850,4850,biochar_5790,15,,,,
4851,4851,biochar_5792,26,,,,
4852,4852,biochar_5794,6,,,,
4853,4853,biochar_5797,23,,,,
4854,4854,biochar_5798,16,,,,
4855,4855,biochar_58,83,,,,
4856,4856,biochar_580,77,,,,
4857,4857,biochar_5805,12,,,,
4858,4858,biochar_581,59,,,,
4859,4859,biochar_5819,11,,,,
4860,4860,biochar_582,86,,,,
4861,4861,biochar_5820,18,,,,
4862,4862,biochar_5822,21,,,,
4863,4863,biochar_5826,16,,,,
4864,4864,biochar_5829,26,,,,
4865,4865,biochar_583,75,,,,
4866,4866,biochar_5832,9,,,,
4867,4867,biochar_5833,21,,,,
4868,4868,biochar_5838,17,,,,
4869,4869,biochar_5839,10,,,,
4870,4870,biochar_584,68,,,,
4871,4871,biochar_5843,21,,,,
4872,4872,biochar_5844,12,,,,
4873,4873,biochar_5848,12,,,,
4874,4874,biochar_5849,16,,,,
4875,4875,biochar_5851,14,,,,
4876,4876,biochar_5855,14,,,,
4877,4877,biochar_5856,21,,,,
4878,4878,biochar_586,84,,,,
4879,4879,biochar_5860,12,,,,
4880,4880,biochar_5863,16,,,,
4881,4881,biochar_5864,15,,,,
4882,4882,biochar_5865,13,,,,
4883,4883,biochar_5866,17,,,,
4884,4884,biochar_5867,11,,,,
4885,4885,biochar_587,74,,,,
4886,4886,biochar_5871,12,,,,
4887,4887,biochar_5875,26,,,,
4888,4888,biochar_5879,10,,,,
4889,4889,biochar_5882,25,,,,
4890,4890,biochar_5883,12,,,,
4891,4891,biochar_5885,25,,,,
4892,4892,biochar_589,67,,,,
4893,4893,biochar_5890,20,,,,
4894,4894,biochar_5892,15,,,,
4895,4895,biochar_5894,17,,,,
4896,4896,biochar_5899,16,,,,
4897,4897,biochar_59,103,,,,
4898,4898,biochar_590,67,,,,
4899,4899,biochar_5902,14,,,,
4900,4900,biochar_5905,12,,,,
4901,4901,biochar_5906,23,,,,
4902,4902,biochar_5907,11,,,,
4903,4903,biochar_5909,13,,,,
4904,4904,biochar_5915,15,,,,
4905,4905,biochar_5916,11,,,,
4906,4906,biochar_5919,13,,,,
4907,4907,biochar_5923,21,,,,
4908,4908,biochar_5926,14,,,,
4909,4909,biochar_593,78,,,,
4910,4910,biochar_5931,18,,,,
4911,4911,biochar_5932,16,,,,
4912,4912,biochar_5935,15,,,,
4913,4913,biochar_5936,19,,,,
4914,4914,biochar_5937,8,,,,
4915,4915,biochar_5938,13,,,,
4916,4916,biochar_5939,13,,,,
4917,4917,biochar_594,67,,,,
4918,4918,biochar_5941,21,,,,
4919,4919,biochar_5942,28,,,,
4920,4920,biochar_5944,14,,,,
4921,4921,biochar_5947,14,,,,
4922,4922,biochar_5949,14,,,,
4923,4923,biochar_595,57,,,,
4924,4924,biochar_5950,19,,,,
4925,4925,biochar_5951,13,,,,
4926,4926,biochar_5953,15,,,,
4927,4927,biochar_5957,8,,,,
4928,4928,biochar_5958,12,,,,
4929,4929,biochar_5959,10,,,,
4930,4930,biochar_596,79,,,,
4931,4931,biochar_5960,22,,,,
4932,4932,biochar_5961,21,,,,
4933,4933,biochar_5962,15,,,,
4934,4934,biochar_5963,13,,,,
4935,4935,biochar_5964,19,,,,
4936,4936,biochar_597,75,,,,
4937,4937,biochar_5970,17,,,,
4938,4938,biochar_5971,11,,,,
4939,4939,biochar_5981,15,,,,
4940,4940,biochar_5986,16,,,,
4941,4941,biochar_5987,21,,,,
4942,4942,biochar_599,61,,,,
4943,4943,biochar_5992,10,,,,
4944,4944,biochar_5996,7,,,,
4945,4945,biochar_5997,20,,,,
4946,4946,biochar_5998,14,,,,
4947,4947,biochar_6,164,,,,
4948,4948,biochar_600,81,,,,
4949,4949,biochar_6006,11,,,,
4950,4950,biochar_6007,11,,,,
4951,4951,biochar_6009,20,,,,
4952,4952,biochar_601,61,,,,
4953,4953,biochar_6010,16,,,,
4954,4954,biochar_6011,14,,,,
4955,4955,biochar_6012,17,,,,
4956,4956,biochar_6014,15,,,,
4957,4957,biochar_6016,19,,,,
4958,4958,biochar_6017,15,,,,
4959,4959,biochar_602,63,,,,
4960,4960,biochar_6022,16,,,,
4961,4961,biochar_6023,16,,,,
4962,4962,biochar_6025,12,,,,
4963,4963,biochar_6031,14,,,,
4964,4964,biochar_6032,25,,,,
4965,4965,biochar_6034,12,,,,
4966,4966,biochar_6045,16,,,,
4967,4967,biochar_6048,13,,,,
4968,4968,biochar_6051,24,,,,
4969,4969,biochar_6054,21,,,,
4970,4970,biochar_6056,32,,,,
4971,4971,biochar_606,65,,,,
4972,4972,biochar_6061,14,,,,
4973,4973,biochar_6062,23,,,,
4974,4974,biochar_6064,8,,,,
4975,4975,biochar_6069,12,,,,
4976,4976,biochar_607,74,,,,
4977,4977,biochar_6070,16,,,,
4978,4978,biochar_6072,13,,,,
4979,4979,biochar_6074,11,,,,
4980,4980,biochar_6076,9,,,,
4981,4981,biochar_6077,20,,,,
4982,4982,biochar_608,76,,,,
4983,4983,biochar_6083,7,,,,
4984,4984,biochar_6084,12,,,,
4985,4985,biochar_6089,12,,,,
4986,4986,biochar_609,71,,,,
4987,4987,biochar_6091,10,,,,
4988,4988,biochar_6093,20,,,,
4989,4989,biochar_6094,17,,,,
4990,4990,biochar_6099,14,,,,
4991,4991,biochar_610,70,,,,
4992,4992,biochar_6100,16,,,,
4993,4993,biochar_6104,14,,,,
4994,4994,biochar_6105,12,,,,
4995,4995,biochar_6106,10,,,,
4996,4996,biochar_611,61,,,,
4997,4997,biochar_6110,22,,,,
4998,4998,biochar_6112,12,,,,
4999,4999,biochar_6114,10,,,,
5000,5000,biochar_6116,19,,,,
5001,5001,biochar_6117,17,,,,
5002,5002,biochar_6119,10,,,,
5003,5003,biochar_612,72,,,,
5004,5004,biochar_6120,6,,,,
5005,5005,biochar_6126,30,,,,
5006,5006,biochar_6131,13,,,,
5007,5007,biochar_6133,27,,,,
5008,5008,biochar_6137,20,,,,
5009,5009,biochar_6142,16,,,,
5010,5010,biochar_6144,16,,,,
5011,5011,biochar_6150,18,,,,
5012,5012,biochar_6151,13,,,,
5013,5013,biochar_616,67,,,,
5014,5014,biochar_6161,22,,,,
5015,5015,biochar_6163,13,,,,
5016,5016,biochar_6166,20,,,,
5017,5017,biochar_6167,12,,,,
5018,5018,biochar_6170,13,,,,
5019,5019,biochar_6172,20,,,,
5020,5020,biochar_6175,19,,,,
5021,5021,biochar_6178,10,,,,
5022,5022,biochar_6180,13,,,,
5023,5023,biochar_6181,16,,,,
5024,5024,biochar_619,78,,,,
5025,5025,biochar_62,91,,,,
5026,5026,biochar_621,55,,,,
5027,5027,biochar_622,85,,,,
5028,5028,biochar_623,53,,,,
5029,5029,biochar_624,59,,,,
5030,5030,biochar_625,77,,,,
5031,5031,biochar_627,69,,,,
5032,5032,biochar_628,74,,,,
5033,5033,biochar_629,78,,,,
5034,5034,biochar_63,108,,,,
5035,5035,biochar_630,71,,,,
5036,5036,biochar_634,69,,,,
5037,5037,biochar_635,52,,,,
5038,5038,biochar_638,57,,,,
5039,5039,biochar_64,82,,,,
5040,5040,biochar_645,72,,,,
5041,5041,biochar_646,65,,,,
5042,5042,biochar_647,58,,,,
5043,5043,biochar_649,66,,,,
5044,5044,biochar_65,111,,,,
5045,5045,biochar_650,62,,,,
5046,5046,biochar_651,70,,,,
5047,5047,biochar_652,58,,,,
5048,5048,biochar_657,59,,,,
5049,5049,biochar_658,73,,,,
5050,5050,biochar_659,73,,,,
5051,5051,biochar_66,98,,,,
5052,5052,biochar_660,61,,,,
5053,5053,biochar_661,65,,,,
5054,5054,biochar_662,71,,,,
5055,5055,biochar_663,55,,,,
5056,5056,biochar_664,81,,,,
5057,5057,biochar_669,78,,,,
5058,5058,biochar_67,117,,,,
5059,5059,biochar_670,55,,,,
5060,5060,biochar_671,60,,,,
5061,5061,biochar_672,60,,,,
5062,5062,biochar_675,71,,,,
5063,5063,biochar_676,48,,,,
5064,5064,biochar_677,67,,,,
5065,5065,biochar_678,48,,,,
5066,5066,biochar_679,68,,,,
5067,5067,biochar_68,86,,,,
5068,5068,biochar_680,83,,,,
5069,5069,biochar_684,61,,,,
5070,5070,biochar_685,61,,,,
5071,5071,biochar_687,57,,,,
5072,5072,biochar_688,64,,,,
5073,5073,biochar_69,111,,,,
5074,5074,biochar_690,52,,,,
5075,5075,biochar_691,57,,,,
5076,5076,biochar_692,47,,,,
5077,5077,biochar_696,65,,,,
5078,5078,biochar_697,52,,,,
5079,5079,biochar_70,83,,,,
5080,5080,biochar_701,75,,,,
5081,5081,biochar_703,74,,,,
5082,5082,biochar_706,63,,,,
5083,5083,biochar_707,61,,,,
5084,5084,biochar_708,59,,,,
5085,5085,biochar_709,68,,,,
5086,5086,biochar_71,90,,,,
5087,5087,biochar_711,62,,,,
5088,5088,biochar_713,66,,,,
5089,5089,biochar_714,59,,,,
5090,5090,biochar_716,54,,,,
5091,5091,biochar_717,52,,,,
5092,5092,biochar_721,55,,,,
5093,5093,biochar_722,54,,,,
5094,5094,biochar_723,74,,,,
5095,5095,biochar_724,72,,,,
5096,5096,biochar_725,57,,,,
5097,5097,biochar_726,58,,,,
5098,5098,biochar_727,72,,,,
5099,5099,biochar_728,58,,,,
5100,5100,biochar_731,53,,,,
5101,5101,biochar_733,66,,,,
5102,5102,biochar_734,75,,,,
5103,5103,biochar_736,71,,,,
5104,5104,biochar_737,61,,,,
5105,5105,biochar_744,58,,,,
5106,5106,biochar_745,70,,,,
5107,5107,biochar_746,53,,,,
5108,5108,biochar_749,64,,,,
5109,5109,biochar_750,78,,,,
5110,5110,biochar_754,64,,,,
5111,5111,biochar_756,56,,,,
5112,5112,biochar_758,81,,,,
5113,5113,biochar_759,52,,,,
5114,5114,biochar_760,70,,,,
5115,5115,biochar_761,64,,,,
5116,5116,biochar_763,65,,,,
5117,5117,biochar_764,57,,,,
5118,5118,biochar_766,66,,,,
5119,5119,biochar_767,50,,,,
5120,5120,biochar_768,69,,,,
5121,5121,biochar_769,70,,,,
5122,5122,biochar_77,106,,,,
5123,5123,biochar_770,69,,,,
5124,5124,biochar_771,74,,,,
5125,5125,biochar_773,61,,,,
5126,5126,biochar_775,57,,,,
5127,5127,biochar_776,80,,,,
5128,5128,biochar_777,55,,,,
5129,5129,biochar_778,59,,,,
5130,5130,biochar_782,66,,,,
5131,5131,biochar_783,71,,,,
5132,5132,biochar_784,64,,,,
5133,5133,biochar_785,52,,,,
5134,5134,biochar_787,62,,,,
5135,5135,biochar_789,60,,,,
